Kode,Nama_Perusahaan_Online,Sektor_Online,Industry_Online,Market_Cap_Online,Revenue_Online,PER_Online,PBV_Online,ROE_Online,ROA_Online,DER_Online,NPM_Online,Fundamental_Source,Snapshot_Updated_At
CHEM,PT Chemstar Indonesia Tbk,Process Industries,Chemicals: Major Diversified,,218773743069.0,,0.9297773648099962,-1.09261805629442,-0.689737840195483,0.330426406829949,-0.623486298422338,TradingView scanner,2026-06-13 01:14:00
CHIP,PT Pelita Teknologi Global Tbk,Technology Services,Packaged Software,757640000000.0,136849260166.0,,11.124838939997092,6.90394384278573,3.93854793907855,0.222391737598448,,TradingView scanner,2026-06-13 01:14:00
CINT,PT Chitose Internasional Tbk,Producer Manufacturing,Office Equipment/Supplies,159000000000.0,518549272430.0,5.5574852379298365,0.5436561380104761,10.077025641609,6.68837556172947,0.10513229185193901,5.7522030991007,TradingView scanner,2026-06-13 01:14:00
CITA,PT Cita Mineral Investindo Tbk,Consumer Durables,Home Furnishings,10970200878906.0,2687165349897.0,6.962453712243941,1.2715109892478278,18.6449410185213,17.8771514952421,0.0,57.7938058421579,TradingView scanner,2026-06-13 01:14:00
CITY,PT Natura City Developments Tbk,Finance,Real Estate Development,670243431641.0,144913871109.0,34.079467121059565,0.8003310945485691,2.37668325890727,1.91594542531873,0.144127683531087,14.1163671686191,TradingView scanner,2026-06-13 01:14:00
CLAY,PT Citra Putra Realty Tbk,Consumer Services,Hotels/Resorts/Cruise lines,6938999340820.0,142027766280.0,548.7269534679544,383.2752613240418,103.932068876242,2.44854574756098,12.6098099023139,8.52030194742801,TradingView scanner,2026-06-13 01:14:00
CLEO,PT Sariguna Primatirta Tbk,Consumer Non-Durables,Beverages: Non-Alcoholic,9008955593750.0,2825631197247.0,23.68058628146246,3.8500533890956157,17.6225063116763,12.6198305190552,0.18095677737532997,13.1391386259215,TradingView scanner,2026-06-13 01:14:00
CLPI,PT Colorpak Indonesia Tbk,Process Industries,Industrial Specialties,480951446533.0,979334277768.0,7.096919447517058,0.7934179084987588,11.4324720456142,8.0352926486547,0.11659022052067901,6.84081391588427,TradingView scanner,2026-06-13 01:14:00
CMNP,PT Citra Marga Nusaphala Persada Tbk,Transportation,Other Transportation,9341414516602.0,5803208273000.0,8.037143249847993,0.6105388346763831,7.59517549153255,4.27304702250286,0.451363095981354,18.8709575722499,TradingView scanner,2026-06-13 01:14:00
CMNT,PT Cemindo Gemilang Tbk,Non-Energy Minerals,Construction Materials,13957285683594.0,8976099000000.0,271.6123441978271,5.61973468784339,2.04823335040626,0.308634986740053,3.4558652289802803,0.562981771100094,TradingView scanner,2026-06-13 01:14:00
CMPP,PT AirAsia Indonesia Tbk,Transportation,Airlines,769329000000.0,7874331842902.0,,,,-17.641108496919,,-11.5169736928478,TradingView scanner,2026-06-13 01:14:00
CMRY,PT Cisarua Mountain Dairy Tbk,Distribution Services,Food Distributors,33008281718750.0,10724003000000.0,16.562286619403924,4.756766990233849,28.9331115839094,23.1164860984764,5.99490487584688e-05,18.4854421377371,TradingView scanner,2026-06-13 01:14:00
CNKO,PT Exploitasi Energi Indonesia Tbk Class A,Energy Minerals,Coal,322429007812.0,1863645932000.0,1.8430827685938695,,,19.0956920404704,,9.96771683035098,TradingView scanner,2026-06-13 01:14:00
CNMA,PT Nusantara Sejahtera Raya Tbk,Consumer Services,Movies/Entertainment,7334360000000.0,5860402000000.0,9.662250660253795,1.7800984987835995,18.9053753911282,11.330895452359,0.403484746813825,12.7047595891432,TradingView scanner,2026-06-13 01:14:00
COAL,PT Black Diamond Resources Tbk,Energy Minerals,Coal,231250000000.0,242938589775.0,,,-2.58875752260962,-1.15317919602641,0.549707840753728,,TradingView scanner,2026-06-13 01:14:00
COCO,PT Wahana Interfood Nusantara Tbk,Consumer Non-Durables,Food: Specialty/Candy,568073935547.0,165084182499.0,,6.122749771106996,-237.951627469611,-51.0888571249268,3.41292711185964,-151.957714970372,TradingView scanner,2026-06-13 01:14:00
COIN,PT Indokripto Koin Semesta Tbk,Miscellaneous,Miscellaneous,10294117285156.0,296256282847.0,,7.204761828826002,,,0.00365349860321752,,TradingView scanner,2026-06-13 01:14:00
CPIN,PT Charoen Pokphand Indonesia Tbk,Process Industries,Agricultural Commodities/Milling,53457480000000.0,70704988000000.0,8.09503075498427,1.4738223295391162,19.5097794229796,14.4927343623416,0.180746809202196,9.16318995954774,TradingView scanner,2026-06-13 01:14:00
CPRO,PT Central Proteina Prima Tbk,Process Industries,Agricultural Commodities/Milling,2978619140625.0,9947122000000.0,8.190410667190852,0.7660741899952855,9.55245152735839,5.23554526246505,0.4565444837661,3.62892197055898,TradingView scanner,2026-06-13 01:14:00
CRAB,PT Toba Surimi Industries Tbk,Consumer Non-Durables,Food: Meat/Fish/Dairy,409500000000.0,589819644023.0,13.915691911832276,1.8005995656817952,13.722495275994,9.21825567464494,0.20698728213251702,4.88198173558509,TradingView scanner,2026-06-13 01:14:00
CRSN,PT Carsurin Tbk,Commercial Services,Miscellaneous Commercial Services,280524000000.0,,,,,,,,TradingView scanner,2026-06-13 01:14:00
CSAP,PT Catur Sentosa Adiprana Tbk,Distribution Services,Wholesale Distributors,1500358148438.0,17535608256000.002,12.273321534343067,0.4401667045273825,3.63684339212454,1.05675874655578,1.24767548541169,0.726478764781021,TradingView scanner,2026-06-13 01:14:00
CSIS,PT Cahayasakti Investindo Sukses Tbk,Finance,Real Estate Development,256172006836.0,105507020436.0,7.524130962873788,0.6535119991571563,10.0488306680503,4.41176199666564,0.101514689906066,21.0771804685985,TradingView scanner,2026-06-13 01:14:00
CSMI,PT Cipta Selera Murni Tbk,Consumer Services,Restaurants,57124306641.0,1830385691.0,,16.084077864563252,-22.6586125345192,-1.84714183758322,0.0,-46.3007247607624,TradingView scanner,2026-06-13 01:14:00
CSRA,PT Cisadane Sawit Raya Tbk,Process Industries,Agricultural Commodities/Milling,1455500000000.0,1889269586412.0,5.742522832929162,0.9897453305832619,18.6814060138922,10.9784985589181,0.45322646842915704,12.6899792977033,TradingView scanner,2026-06-13 01:14:00
CTBN,PT Citra Tubindo Tbk,Industrial Services,Oilfield Services/Equipment,4562117669678.0,4393400353400.99,50.47140739186001,2.1616169333460142,4.00261732615637,3.05329335418069,0.0202726256739613,2.87804451731251,TradingView scanner,2026-06-13 01:14:00
CTRA,PT Ciputra Development Tbk,Finance,Real Estate Development,10736430976562.0,12668129000000.0,4.411508449141557,0.4523265870330632,10.7027101195676,5.45748461516539,0.320152648905078,20.1333834125424,TradingView scanner,2026-06-13 01:14:00
CTTH,PT Citatah Tbk,Non-Energy Minerals,Construction Materials,172317561035.0,116839611251.0,,1.0605517779957025,-15.3184209517375,-3.81942707166942,1.85875012043538,-25.3869262983516,TradingView scanner,2026-06-13 01:14:00
CUAN,PT Petrindo Jaya Kreasi Tbk,Non-Energy Minerals,Other Metals/Minerals,74758567460938.0,20011666069569.7,35.14183635618204,13.951995833003911,42.4285746361388,5.83313579338928,4.42772974572472,10.1064869420926,TradingView scanner,2026-06-13 01:14:00
CYBR,PT ITSEC Asia Tbk,Technology Services,Information Technology Services,7811128476562.0,527134695448.0,600.2928257686676,32.48948714155907,6.38944984313445,3.3970612561532,0.177199837572905,2.87148625710499,TradingView scanner,2026-06-13 01:14:00
DAAZ,PT Daaz Bara Lestari Tbk,Distribution Services,Wholesale Distributors,3364945000000.0,13412629633004.0,,2.006225848642464,,,1.73450467130774,,TradingView scanner,2026-06-13 01:14:00
DADA,PT Diamond Citra Propertindo Tbk,Finance,Real Estate Development,371576538086.0,43126914167.0,69.52169076751947,1.0408745177888579,1.50838232662805,0.829673813341029,0.28407448693104603,11.2218506996438,TradingView scanner,2026-06-13 01:14:00
DART,PT Duta Anggada Realty Tbk,Consumer Durables,Homebuilding,361259949951.0,510187974000.0,,0.3344465438069325,-20.3580075472748,-4.1372117229122,3.01275042289189,-49.2441607796706,TradingView scanner,2026-06-13 01:14:00
DATA,PT Remala Abadi Tbk,Communications,Major Telecommunications,1952500000000.0,430349759483.0,17.403014202059797,5.2211442659773315,35.4263348976578,14.7065282864629,1.19793484905015,24.7830738000511,TradingView scanner,2026-06-13 01:14:00
DAYA,PT Duta Intidaya Tbk,Retail Trade,Drugstore Chains,2299519763184.0,2768951914000.0,29.220307134788104,15.71569185513591,73.4898695122836,7.81063003295231,2.6107578259235,2.96442113482848,TradingView scanner,2026-06-13 01:14:00
DCII,PT DCI Indonesia Tbk,Technology Services,Data Processing Services,449991668847656.0,2540028000000.0,468.6847583617283,105.28425290029259,25.3045594919076,15.2278569447978,0.479059240214943,36.5865813805425,TradingView scanner,2026-06-13 01:14:00
DEFI,PT Danasupra Erapacific Tbk,Finance,Finance/Rental/Leasing,79722932861.0,6704259137.0,,2.9967997891101597,-35.7400502357778,-31.46648153341,0.0574569862316291,-174.093162059074,TradingView scanner,2026-06-13 01:14:00
DEPO,PT Caturkarda Depo Bangunan Tbk,Retail Trade,Home Improvement Chains,1616020000000.0,2875039160164.0,21.623193145992893,1.1789191035618019,5.54504690328444,3.24762384760248,0.23199209873229598,2.65260751465622,TradingView scanner,2026-06-13 01:14:00
DEWA,PT Darma Henwa Tbk,Energy Minerals,Coal,17499214557888.002,6392755815000.0,3.071307381096196,1.6358751991801985,68.3699418298482,33.4585148501033,0.6391656028727021,68.1155239441506,TradingView scanner,2026-06-13 01:14:00
DEWI,PT Dewi Shri Farmindo Tbk,Retail Trade,Food Retail,234000000000.0,82206647469.0,28.58111708569491,1.4265835379513534,5.16427376975999,4.40340203113967,0.16468853405203698,8.73238414416471,TradingView scanner,2026-06-13 01:14:00
DFAM,PT Dafam Property Indonesia Tbk,Consumer Services,Hotels/Resorts/Cruise lines,189985290527.0,60401829956.0,,18.137859308098555,-52.9927429829745,-3.0979644736654,10.4740329442713,-11.7929814959715,TradingView scanner,2026-06-13 01:14:00
DGIK,PT Nusa Konstruksi Enjiniring Tbk,Industrial Services,Engineering & Construction,651563964844.0,861071001332.0,11.850053469753462,0.8508893834808335,7.44393037333242,3.81587279171009,0.353794130233592,5.73064118085414,TradingView scanner,2026-06-13 01:14:00
DGNS,PT Diagnos Laboratorium Utama Tbk,Health Services,Medical/Nursing Services,286000000000.0,166623563742.0,84.42286141202838,1.3938639518473046,1.68542716530761,1.07335486536488,0.393424686532045,1.95619576936343,TradingView scanner,2026-06-13 01:14:00
DGWG,PT Delta Giri Wacana Tbk,Process Industries,Chemicals: Agricultural,1729411790039.0,4147334000000.0,7.347432024169184,1.6047858091324771,23.2730757946586,6.95726118093837,1.07821583503393,5.44876089918563,TradingView scanner,2026-06-13 01:14:00
DIGI,PT Arkadia Digital Media Tbk,Technology Services,Internet Software/Services,55250000000.0,45358599168.0,19.038260762758703,,,18.8591119343703,,5.56630483809096,TradingView scanner,2026-06-13 01:14:00
DILD,PT Intiland Development Tbk,Finance,Real Estate Development,1181707300781.0,2462390177632.0,21.228287154117364,0.21106163765147276,0.99973209733292,0.424051274339056,0.576195489123411,2.30009194401452,TradingView scanner,2026-06-13 01:14:00
DIVA,PT Distribusi Voucher Nusantara Tbk,Technology Services,Packaged Software,145598717773.0,3504862606110.0,110.80890500654779,0.25296641643152096,0.228664737162414,0.176898524586003,0.09473519780826431,0.0416341835378704,TradingView scanner,2026-06-13 01:14:00
DKFT,PT Central Omega Resources Tbk,Non-Energy Minerals,Other Metals/Minerals,3393560917969.0,1576178059957.0,5.561839889352103,2.550511377531195,54.8545922641364,23.4053456481601,0.35419238468450503,40.5777694613054,TradingView scanner,2026-06-13 01:14:00
DKHH,Pt Cipta Sarana Medika Tbk.,Health Services,Hospital/Nursing Management,140267187500.0,,,,,,,,TradingView scanner,2026-06-13 01:14:00
DLTA,PT Delta Djakarta Tbk,Consumer Non-Durables,Beverages: Alcoholic,1457199484863.0,674527814000.0,9.66728726963144,1.8584773451560985,18.2059865446339,13.0556751687236,0.00717056764907774,22.1124956063991,TradingView scanner,2026-06-13 01:14:00
DMAS,PT Puradelta Lestari Tbk,Finance,Real Estate Development,7277915105469.0,1309090934782.0,5.87631501627434,0.9992482927615817,16.8480801053008,15.1458156541824,0.0,68.1135469932758,TradingView scanner,2026-06-13 01:14:00
DMMX,PT Digital Mediatama Maxima Tbk,Commercial Services,Advertising/Marketing Services,1103434128906.0,693808480891.0,19.109127632040444,1.6728139048526744,9.13594188481526,7.05441146361457,0.0942894564747529,10.3807265827923,TradingView scanner,2026-06-13 01:14:00
DMND,PT Diamond Food Indonesia Tbk,Consumer Non-Durables,Food: Meat/Fish/Dairy,5775699218750.0,11098665000000.0,12.946087439769117,0.8802893257662231,7.00491407206875,5.56999859508272,0.006046939062122771,3.84822924508438,TradingView scanner,2026-06-13 01:14:00
DNAR,PT Bank Oke Indonesia Tbk,Finance,Major Banks,1741686984375.0,1238693212455.0,9.915112719176175,0.49953188604047627,5.16429879547822,1.4954915987552,0.301401002825813,25.098043753857613,TradingView scanner,2026-06-13 01:14:00
DNET,PT Indoritel Makmur Internasional Tbk,Communications,Specialty Telecommunications,147513589843750.0,1697182000000.0,112.08410172598474,9.324095748046066,8.67607281935199,5.62968972433187,0.448465394185196,73.7011675491566,TradingView scanner,2026-06-13 01:14:00
DOID,PT BUMA Internasional Grup Tbk,Energy Minerals,Coal,1451961430664.0,24369062929878.5,,3.363487158989752,-115.050927729126,-4.89437061288739,41.185751338524,-5.21033079751274,TradingView scanner,2026-06-13 01:14:00
DOOH,PT Era Media Sejahtera Tbk,Commercial Services,Advertising/Marketing Services,936405824707.0,214616032165.0,38.956586779692714,3.8895456170577423,10.5965959416845,8.37689078937855,0.0912342332011689,11.574337442759,TradingView scanner,2026-06-13 01:14:00
DOSS,PT Global Sukses Digital Tbk,Retail Trade,Electronics/Appliance Stores,219075000000.0,,,,,,,,TradingView scanner,2026-06-13 01:14:00
DPUM,PT Dua Putra Utama Makmur Tbk,Distribution Services,Food Distributors,483086644531.0,1258918814869.0,,1.3144233143342507,-14.5054830803002,-4.68928594276377,1.6615418025089301,-4.463543696344,TradingView scanner,2026-06-13 01:14:00
DRMA,PT Dharma Polimetal Tbk,Producer Manufacturing,Auto Parts: OEM,4399999973145.0,5939676041503.0,6.756421655337681,1.5145902818183634,24.2915795167084,15.3621313194238,0.0948934322883678,10.8650335869043,TradingView scanner,2026-06-13 01:14:00
DSFI,PT Dharma Samudera Fishing Industries Tbk,Consumer Non-Durables,Food: Meat/Fish/Dairy,122570942871.0,654353707872.0,6.458126779395847,0.45356352725750704,7.28251863029446,4.51513813289415,0.40931029405794805,3.00333386143309,TradingView scanner,2026-06-13 01:14:00
DSNG,PT Dharma Satya Nusantara Tbk,Non-Energy Minerals,Forest Products,11451968745117.0,12314712000000.0,6.378506716372597,1.0189393142525955,17.2956330428137,10.7519030942727,0.32532218127953,15.1950930874819,TradingView scanner,2026-06-13 01:14:00
DSSA,PT Dian Swastatika Sentosa Tbk,Energy Minerals,Coal,140625797031250.0,45949380814507.3,33.69561221864164,4.213745913368755,13.4855091967127,5.69269890578614,0.818024797866604,8.24345592801924,TradingView scanner,2026-06-13 01:14:00
DUTI,PT Duta Pertiwi Tbk,Finance,Real Estate Development,7400000000000.0,2710124498682.0,17.53331658901599,0.6830362205177042,3.9723222163403,2.76683077971521,0.000331425078240548,15.5732189954836,TradingView scanner,2026-06-13 01:14:00
DVLA,PT Darya-Varia Laboratoria Tbk,Health Technology,Pharmaceuticals: Major,1719200000000.0,2231748811000.0,12.206154774042535,1.1169681367317927,9.1775801072502,5.71747576603583,0.000106475691813684,6.15129296129155,TradingView scanner,2026-06-13 01:14:00
DWGL,PT Dwi Guna Laksana Tbk,Energy Minerals,Coal,2368722250000.0,3496796326000.0,10.545545129951009,4.366873038667973,52.176401007746,13.7547615558292,0.5598952792502719,6.50899308061665,TradingView scanner,2026-06-13 01:14:00
DYAN,PT Dyandra Media International Tbk,Commercial Services,Miscellaneous Commercial Services,320472326660.0,1219354535522.0,7.00162437685543,0.44014226571740694,6.49991491309161,3.44428913766494,0.370723026129874,3.65287891852516,TradingView scanner,2026-06-13 01:14:00
EAST,PT Eastparc Hotel Tbk,Consumer Services,Hotels/Resorts/Cruise lines,360793898438.0,94623279426.0,11.450774535535999,0.7878399296928106,6.87854575321545,6.5589671215316,0.0121397263158465,33.5190059336022,TradingView scanner,2026-06-13 01:14:00
ECII,PT Electronic City Indonesia Tbk,Retail Trade,Electronics/Appliance Stores,138991622314.0,2188342375976.0,,0.1459708375044909,-13.4504388981462,-8.90593792281414,0.0600153974779809,-6.57150639378145,TradingView scanner,2026-06-13 01:14:00
EKAD,PT Ekadharma International Tbk,Process Industries,Pulp & Paper,552032250000.0,529529667724.00006,11.050187433559,0.44727250255561035,4.14995579843942,3.73708798059623,0.0178674073787308,9.19523578497408,TradingView scanner,2026-06-13 01:14:00
ELIT,PT Data Sinergitama Jaya Tbk,Technology Services,Information Technology Services,345413236816.0,462857930371.0,10.335917312661499,2.1377710869861484,22.3792341537576,10.7740095686346,0.149183509320286,8.36105858807633,TradingView scanner,2026-06-13 01:14:00
ELPI,PT Pelayaran Nasional Ekalya Purnamasari Tbk,Transportation,Air Freight/Couriers,10953082910156.0,1013750000000.0,58.273677827102475,4.240494070651596,8.15044387469978,6.10611954260592,0.151937887063233,19.159384595637,TradingView scanner,2026-06-13 01:14:00
ELSA,PT Elnusa Tbk,Energy Minerals,Oil & Gas Production,4379100000000.0,14498139000000.0,6.273430504049904,0.8224231387211353,13.621574869543,6.54343364913357,0.0998866073234694,5.01356004348889,TradingView scanner,2026-06-13 01:14:00
ELTY,PT Bakrieland Development Tbk Class A,Finance,Real Estate Development,1044525843750.0,1425943000000.0,180.93249826026445,0.2038742857832893,0.113257513770261,0.0715967266567392,0.184584486943211,0.426603755177338,TradingView scanner,2026-06-13 01:14:00
EMAS,PT Merdeka Gold Resources Tbk,Non-Energy Minerals,Precious Metals,101646426855469.0,2172409014.34883,,16.17762010995772,-8.42384204211603,-4.33590688120026,0.760304419335336,-20783.6929083814,TradingView scanner,2026-06-13 01:14:00
EMDE,PT Megapolitan Developments Tbk,Finance,Real Estate Development,187600013672.0,208379508154.0,,0.10212174070109137,-4.21646633206994,-2.43004812773515,0.24238143057355702,-40.1690443185811,TradingView scanner,2026-06-13 01:14:00
EMTK,PT Elang Mahkota Teknologi Tbk,Consumer Services,Broadcasting,31798277929688.0,19119724000000.0,11.980247838654378,0.915774275161331,7.37875167653366,4.6575597614941,0.0642779127039282,13.427389329315,TradingView scanner,2026-06-13 01:14:00
ENAK,PT Champ Resto Indonesia Tbk,Consumer Services,Hotels/Resorts/Cruise lines,442000016602.0,1443278540527.0,,2.1641685074754937,-32.7781472923027,-7.67881462396119,2.4907717143323,-5.77849763699436,TradingView scanner,2026-06-13 01:14:00
ENRG,PT Energi Mega Persada Tbk,Energy Minerals,Oil & Gas Production,36357798046875.0,8200230600678.0,23.593112169123575,2.356916235892182,10.9251308361962,5.26645938498677,0.467627969825827,17.7397053675088,TradingView scanner,2026-06-13 01:14:00
ENZO,PT Morenzo Abadi Perkasa Tbk,Consumer Non-Durables,Food: Meat/Fish/Dairy,129752827148.0,370003027901.0,27.545944168071372,0.8627198905607627,2.88427195018938,1.08103987261969,1.0923673591306,1.2564225553595,TradingView scanner,2026-06-13 01:14:00
EPAC,PT Megalestari Epack Sentosaraya Tbk,Technology Services,Internet Software/Services,175080194824.0,165196942257.0,,2.4938888387592044,-5.54774635354274,-1.61485141788465,0.971426219933059,-2.47223098031322,TradingView scanner,2026-06-13 01:14:00
EPMT,PT Enseval Putera Megatrading Tbk,Distribution Services,Medical Distributors,6148612556152.0,32960722510571.0,8.065214415994681,0.773366932856775,9.75633578524036,5.79704315194682,0.030816612107150802,2.30138376498316,TradingView scanner,2026-06-13 01:14:00
ERAA,PT Erajaya Swasembada Tbk,Distribution Services,Electronics Distributors,5628054826172.0,76606896012000.0,3.9653403111702765,0.5963210236564646,16.1374926808639,4.82301121715503,1.13036491040768,1.73860805362196,TradingView scanner,2026-06-13 01:14:00
ERAL,PT Sinar Eka Selaras Tbk,Retail Trade,Electronics/Appliance Stores,1348750000000.0,6494162741877.0,8.318583533454975,0.7950636413624604,9.92106634512356,5.82257879079733,0.323028665457627,2.50312729262358,TradingView scanner,2026-06-13 01:14:00
ERTX,PT Eratex Djaja Tbk,Process Industries,Textiles,176255951904.0,1923196262218.51,6.135248136702417,0.3495843623197983,5.89574935538077,2.1110833587061,1.19717845619926,1.53453117527923,TradingView scanner,2026-06-13 01:14:00
ESIP,PT Sinergi Inti Plastindo Tbk,Producer Manufacturing,Miscellaneous Manufacturing,122094924316.0,57966582813.0,47.30210557160199,1.2565138567903344,2.68458915777023,2.58441746065482,0.011535368433097,4.52971165367454,TradingView scanner,2026-06-13 01:14:00
ESSA,PT ESSA Industries Indonesia Tbk,Energy Minerals,Oil Refining/Marketing,10422320820312.0,4856575210868.73,12.16088855559046,1.3069664754821584,11.3628361265329,7.49359033078229,0.000289076188109064,15.9277598958356,TradingView scanner,2026-06-13 01:14:00
ESTA,PT Esta Multi Usaha Tbk,Consumer Services,Hotels/Resorts/Cruise lines,414735576416.0,50169250939.0,,2.4110906902475877,-4.17240398915626,-2.22529134435064,0.8081607096900489,-14.8965864841962,TradingView scanner,2026-06-13 01:14:00
ESTI,PT Ever Shine Textile Tbk,Process Industries,Textiles,233764213867.0,447476155198.115,15.612073336713724,1.305393887543329,6.48261727860094,2.02514156271088,2.31357878874536,3.38102402717967,TradingView scanner,2026-06-13 01:14:00
EURO,PT Estee Gold Feet Tbk,Consumer Non-Durables,Household/Personal Care,3517380454102.0,22958676000.0,1941.809792360933,72.85702950108565,3.68472240599439,3.31807325101472,0.0,8.66173206155268,TradingView scanner,2026-06-13 01:14:00
EXCL,PT XLSMART Telecom Sejahtera Tbk,Communications,Major Telecommunications,47354203652344.0,42445960000000.0,,1.6049858930483114,-20.2984147456744,-5.62123562605303,2.10296291886326,-12.1060309839733,TradingView scanner,2026-06-13 01:14:00
FAPA,PT FAP Agri Tbk,Consumer Non-Durables,Food: Specialty/Candy,26313236022949.0,7580783474655.0,23.79614407608486,6.410586344478263,31.6974176045941,10.477602764592,1.1816311882899,13.5177649629074,TradingView scanner,2026-06-13 01:14:00
FAST,PT Fast Food Indonesia Tbk,Consumer Services,Restaurants,1039692539062.0,4881502418000.0,,3.656448123220458,-208.874755203087,-7.03065375781485,7.9616278852807705,-6.19008581764035,TradingView scanner,2026-06-13 01:14:00
FILM,PT MD Entertainment Tbk,Consumer Services,Movies/Entertainment,18998639697266.0,496408302088.0,,6.218748604711952,-8.28566601522193,-6.16374502886007,0.12489565096872801,-44.855091866093,TradingView scanner,2026-06-13 01:14:00
FIRE,PT Alfa Energi Investama Tbk,Energy Minerals,Coal,155991952393.0,311529632651.0,,0.656885095080741,-1.62657491910491,-1.09894847038494,0.0502236943036723,-1.5120782896539,TradingView scanner,2026-06-13 01:14:00
FISH,PT FKS Multi Agro Tbk,Consumer Non-Durables,Food: Meat/Fish/Dairy,2952000000000.0,19332577273880.0,15.364904080868959,0.997522941378521,6.70609618057558,2.31094733140054,0.885166947025966,1.01315324897919,TradingView scanner,2026-06-13 01:14:00
FITT,PT Hotel Fitra International Tbk,Consumer Services,Hotels/Resorts/Cruise lines,451278102539.0,8936188578.0,,6.634226310297582,-7.14324989565722,-4.80501674101358,0.635290219480809,-61.9418586983181,TradingView scanner,2026-06-13 01:14:00
FLMC,PT Falmaco Nonwoven Industri Tbk,Process Industries,Textiles,77343750000.0,14381850279.0,,3.4787448688513183,-71.5997980796142,-35.132969695622,0.354044283299561,-159.665687512613,TradingView scanner,2026-06-13 01:14:00
FMII,PT Fortune Mate Indonesia Tbk,Finance,Real Estate Development,1612800000000.0,32025615338.0,,2.328862779338773,-1.04093745578693,-0.948079118905849,0.0695363065381812,,TradingView scanner,2026-06-13 01:14:00
FOLK,PT Multi Garam Utama Tbk,Distribution Services,Wholesale Distributors,891915917969.0,18756716139.0,205.24060974394737,5.479587605172837,3.58440259240031,3.68268907511638,0.0,25.337256285991,TradingView scanner,2026-06-13 01:14:00
FOOD,PT Sentra Food Indonesia Tbk,Distribution Services,Food Distributors,103350000000.0,91270059336.0,,,,-33.6949743144026,,-16.3172768976903,TradingView scanner,2026-06-13 01:14:00
FORE,PT Fore Kopi Indonesia Tbk,Consumer Services,Restaurants,6153667968750.0,1497134772364.0,,9.045756667853384,,,0.34163498671271597,,TradingView scanner,2026-06-13 01:14:00
FORU,"PT Fortune Indonesia, Tbk",Commercial Services,Advertising/Marketing Services,1428237677002.0,45028014086.0,,91.25905298277915,-32.3036458382802,-20.4274030142049,0.255809350551672,-23.239130803396,TradingView scanner,2026-06-13 01:14:00
FPNI,PT Lotte Chemical Titan Tbk,Process Industries,Chemicals: Specialty,1669924218750.0,5278912420290.689,14.338973329509608,0.9756425487408986,7.17663677630635,4.42154390985241,0.00152777377417774,2.313666302081,TradingView scanner,2026-06-13 01:14:00
FUJI,PT Fuji Finance Indonesia Tbk.,Finance,Finance/Rental/Leasing,351000000000.0,15249397871.0,62.0604978234178,1.9822700914304254,3.24664693597936,3.16823695008749,0.011248868927784,45.9540086089793,TradingView scanner,2026-06-13 01:14:00
FUTR,PT Futura Energi Global Tbk,Commercial Services,Advertising/Marketing Services,902435039062.0,94004122884.0,129.96750812296926,4.70891509312936,3.89523282473348,3.65057847092828,0.0266185034405095,12.0318818334438,TradingView scanner,2026-06-13 01:14:00
FWCT,PT Wijaya Cahaya Timber Tbk,Non-Energy Minerals,Forest Products,137410000000.0,1438687744418.0,,0.4407941056770658,-6.21274690689898,-2.71825318681803,1.24989981295782,-1.73948886145216,TradingView scanner,2026-06-13 01:14:00
GDST,PT Gunawan Dianjaya Steel Tbk,Non-Energy Minerals,Steel,654178389648.0,2342567626820.0,15.296737341465775,0.512861861371751,3.37080241098177,1.47114230891896,1.07966188652454,2.18714169041301,TradingView scanner,2026-06-13 01:14:00
GDYR,PT Goodyear Indonesia Tbk,Consumer Durables,Automotive Aftermarket,446900000000.0,2569329150245.4204,12.727637890528301,0.4330999333951903,3.50717710515816,1.88022555252675,0.016920691474508302,1.46600586433195,TradingView scanner,2026-06-13 01:14:00
GEMA,PT Gema Grahasarana Tbk,Producer Manufacturing,Office Equipment/Supplies,121600000000.0,1496503517434.0,10.928349258833748,0.2836132517346496,2.60937707450466,0.969207116032743,1.10087426271528,0.785320662009364,TradingView scanner,2026-06-13 01:14:00
GEMS,PT Golden Energy Mines Tbk,Energy Minerals,Coal,38382353503418.0,39740471658176.6,9.350716708193083,3.389386113784514,38.2266147608852,21.2774587499957,0.19137049744978998,10.6810735433791,TradingView scanner,2026-06-13 01:14:00
GGRM,PT Gudang Garam Tbk,Consumer Non-Durables,Tobacco,28957526428223.0,89369758000000.0,9.651595421591983,0.4502129591937023,4.74175838264201,3.70777190238629,0.0026108505501885797,3.46031029246275,TradingView scanner,2026-06-13 01:14:00
GGRP,PT Gunung Raja Paksi Tbk,Non-Energy Minerals,Steel,3512299033203.0,3084208409000.92,,0.31778828409062393,-4.42648616675267,-3.7549428566001,0.106841118750185,-15.7748946253061,TradingView scanner,2026-06-13 01:14:00
GHON,PT Gihon Telekomunikasi Indonesia,Communications,Specialty Telecommunications,1039500000000.0,211308269000.0,14.362509745988755,1.3599072923294229,9.05122143272365,5.31345204859736,0.701516281928909,35.2325977142654,TradingView scanner,2026-06-13 01:14:00
GIAA,PT Garuda Indonesia (Persero) Tbk Class B,Transportation,Airlines,21982952812554.0,52952173142951.695,,,,-4.14254990813063,,-8.99832244015115,TradingView scanner,2026-06-13 01:14:00
