Kode,Penutupan,Sebelumnya,%Change,Open,High,Low,Volume,Online_Last_Date,Close_Online,Volume_Online_Latest,Return_4W,Return_13W,Return_26W,Return_52W,Return_YTD,Price_Source,Volume_Source,Snapshot_Updated_At
JIHD,388.0,382.0,1.5706806282722585,390.0,424.0,382.0,260300.0,2026-06-11,388.0,260300.0,-18.828451882845187,-26.095238095238095,-34.78991596638655,-37.92,-31.929824561403507,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JKON,65.0,65.97015380859375,-1.4705950381873611,65.97014925373135,65.97014925373135,64.02985074626866,1801700.0,2026-06-11,65.0,1801700.0,-10.666664569561245,-2.8985528719572495,-23.863640019488784,-11.452482235006666,-22.988505331528863,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JMAS,252.0,258.0,-2.3255813953488413,230.0,264.0,230.0,19048400.0,2026-06-11,252.0,19048400.0,-7.352941176470584,36.216216216216225,61.53846153846154,86.66666666666667,13.513513513513509,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JPFA,1860.0,1845.0,0.8130081300812941,1845.0,1920.0,1825.0,36787800.0,2026-06-11,1860.0,36787800.0,-26.77165354330708,-9.306463290626299,-25.452659802905377,24.560115048594167,-32.13621677687114,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JRPT,1080.0,1080.0,0.0,1070.0,1080.0,1070.0,159700.0,2026-06-11,1080.0,159700.0,-1.3698630136986356,-2.26244343891403,0.9345794392523255,58.08220690719843,-0.4608294930875556,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JSKY,52.0,52.0,0.0,52.0,52.0,52.0,0.0,2026-06-11,52.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JSMR,2620.0,2720.0,-3.676470588235292,2720.0,2760.0,2600.0,7842500.0,2026-06-11,2620.0,7842500.0,-7.935354550956742,-10.616847961886355,-19.241540902994004,-27.69792550734146,-19.476988199609657,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JSPT,1145.0,1225.0,-6.530612244897959,1220.0,1225.0,1140.0,10300.0,2026-06-11,1145.0,10300.0,-18.50533807829181,-21.575342465753423,-65.71856287425149,-76.34618478635298,-63.30128205128205,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
JTPE,585.0,590.0,-0.8474576271186418,590.0,605.0,575.0,2225000.0,2026-06-11,585.0,2225000.0,-7.14285714285714,2.6315789473684292,37.97169811320755,144.90703276256056,-1.6806722689075682,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KAEF,426.0,430.0,-0.9302325581395321,430.0,432.0,418.0,483300.0,2026-06-11,426.0,483300.0,-29.000000000000004,-7.391304347826089,-23.92857142857143,-38.26086956521739,-18.07692307692308,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KAQI,89.0,88.0,1.1363636363636465,88.0,91.0,85.0,24059600.0,2026-06-11,89.0,24059600.0,-22.608695652173914,-21.238938053097346,23.611111111111114,78.0,27.142857142857135,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KARW,250.0,228.0,9.649122807017552,250.0,250.0,250.0,62400.0,2026-06-11,250.0,62400.0,-13.793103448275868,-11.971830985915489,-43.18181818181818,-77.06422018348624,-34.210526315789465,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KAYU,18.0,18.0,0.0,18.0,18.0,18.0,0.0,2026-06-11,18.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KBAG,38.0,36.0,5.555555555555558,39.0,39.0,33.0,4783600.0,2026-06-11,38.0,4783600.0,-20.833333333333336,-17.391304347826086,-19.14893617021277,15.15151515151516,-22.44897959183674,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KBLI,312.0,312.0,0.0,318.0,318.0,310.0,138200.0,2026-06-11,312.0,138200.0,-3.105590062111796,-3.105590062111796,-6.024096385542165,-17.733174136540075,-4.294478527607359,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KBLM,278.0,296.0,-6.081081081081086,296.0,298.0,270.0,138600.0,2026-06-11,278.0,138600.0,-15.75757575757576,-13.124999999999998,-21.91011235955056,-0.9862997141598218,-17.751479289940832,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KBLV,102.0,89.0,14.606741573033698,95.0,117.0,95.0,122990800.0,2026-06-11,102.0,122990800.0,-3.7735849056603765,6.25,-55.263157894736835,64.51612903225808,-46.875,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KBRI,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KDSI,432.0,432.0,0.0,432.0,432.0,432.0,23800.0,2026-06-11,432.0,23800.0,-3.139013452914796,1.4084507042253502,-6.086956521739129,-5.676855895196509,-6.086956521739129,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KDTN,735.0,715.0,2.7972027972027913,715.0,750.0,700.0,289200.0,2026-06-11,735.0,289200.0,-20.967741935483875,-25.0,88.46153846153845,483.3333333333333,-10.909090909090914,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KEEN,810.0,785.0,3.1847133757961776,790.0,815.0,755.0,11032800.0,2026-06-11,810.0,11032800.0,-11.475409836065575,-7.954545454545459,-27.3542600896861,2.2945482126449868,-20.97560975609756,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KEJU,605.0,630.0,-3.9682539682539653,635.0,645.0,590.0,946900.0,2026-06-11,605.0,946900.0,10.000000000000009,16.440977536967516,-9.057054305186485,7.406764088853901,-5.6122431975543785,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KETR,570.0,535.0,6.542056074766345,545.0,600.0,535.0,124921300.0,2026-06-11,570.0,124921300.0,-5.000000000000004,40.39408866995073,-26.451612903225808,179.41176470588235,-47.706422018348626,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KIAS,21.0,21.0,0.0,21.0,21.0,21.0,0.0,2026-06-11,21.0,0.0,0.0,0.0,0.0,5.000000000000004,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KICI,169.0,172.0,-1.744186046511631,173.0,174.0,169.0,67800.0,2026-06-11,169.0,67800.0,-23.18181818181818,1.8072289156626509,-30.165289256198346,49.55752212389382,-15.07537688442211,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KIJA,114.0,116.0,-1.7241379310344862,117.0,117.0,110.0,68222500.0,2026-06-11,114.0,68222500.0,-34.48275862068966,-32.94117647058824,-33.720930232558146,-36.038830592755374,-45.192307692307686,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KING,510.0,565.0,-9.734513274336287,510.0,510.0,510.0,65900.0,2026-06-11,510.0,65900.0,3.658536585365857,105.64516129032259,150.0,136.11111111111111,123.6842105263158,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KINO,1110.0,1115.0,-0.4484304932735439,1105.0,1110.0,1105.0,400.0,2026-06-11,1110.0,400.0,0.1082317209107897,7.558139534883712,-11.057692307692314,3.834636873039421,-16.516243954439204,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KIOS,68.0,72.0,-5.555555555555558,74.0,75.0,68.0,4177700.0,2026-06-11,68.0,4177700.0,-31.999999999999996,-35.84905660377359,-30.612244897959183,36.00000000000001,-74.43609022556392,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KJEN,115.0,109.0,5.504587155963292,109.0,120.0,108.0,10022100.0,2026-06-11,115.0,10022100.0,-31.547619047619047,-6.504065040650408,-51.68067226890756,0.8771929824561431,-44.71153846153846,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KKES,42.0,40.0,5.000000000000004,44.0,44.0,40.0,5099000.0,2026-06-11,42.0,5099000.0,-12.5,27.27272727272727,31.25,68.0,39.99999999999999,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KKGI,264.0,266.0,-0.7518796992481258,266.0,270.0,254.0,869300.0,2026-06-11,264.0,869300.0,-14.28571428571429,-31.25,-14.908889605406328,-31.17801070029238,-21.42857142857143,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KLAS,66.0,68.0,-2.941176470588236,66.0,70.0,64.0,14383700.0,2026-06-11,66.0,14383700.0,-18.518518518518523,-12.0,-52.17391304347826,-52.517985611510795,-52.85714285714286,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KLBF,725.0,705.0,2.8368794326241176,700.0,740.0,700.0,97543500.0,2026-06-11,725.0,97543500.0,-12.30323248200147,-25.083159118755848,-35.73943309568508,-51.27957160279561,-38.139210108373035,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KLIN,101.0,101.0,0.0,101.0,104.0,98.0,19400.0,2026-06-11,101.0,19400.0,-27.338129496402875,-39.88095238095239,-39.52095808383233,-35.668789808917204,-45.40540540540541,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KMDS,525.0,515.0,1.9417475728155331,515.0,545.0,515.0,35300.0,2026-06-11,525.0,35300.0,-3.1432719728725522,-8.746554099249371,-20.563554005211728,-7.494409023424831,-18.811278413716458,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KMTR,226.0,220.0,2.7272727272727337,224.0,238.0,220.0,60200.0,2026-06-11,226.0,60200.0,-11.71875,-15.671641791044777,-18.11594202898551,-22.06896551724138,-18.705035971223015,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KOBX,141.0,153.0,-7.843137254901967,153.0,153.0,134.0,6132700.0,2026-06-11,141.0,6132700.0,-21.22905027932961,-6.622516556291391,-21.666666666666668,-6.622516556291391,-30.88235294117647,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KOCI,81.0,84.0,-3.57142857142857,83.0,87.0,79.0,5179800.0,2026-06-11,81.0,5179800.0,-30.76923076923077,-31.932773109243694,-13.829787234042556,68.35295024304291,-5.813953488372093,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KOIN,74.0,78.0,-5.128205128205132,75.0,75.0,74.0,4800.0,2026-06-11,74.0,4800.0,-8.64197530864198,-7.499999999999996,1.3698630136986356,13.846153846153841,-13.953488372093027,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KOKA,89.0,96.0,-7.2916666666666625,95.0,95.0,87.0,21528900.0,2026-06-11,89.0,21528900.0,-39.86486486486487,-64.96062992125984,-64.68253968253967,21.91780821917808,-65.76923076923077,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KONI,2280.0,2330.0,-2.145922746781115,2330.0,2330.0,2230.0,10700.0,2026-06-11,2280.0,10700.0,-32.743362831858406,50.9933774834437,6.04651162790697,62.857142857142854,9.090909090909083,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KOPI,202.0,150.0,34.66666666666667,167.0,202.0,162.0,8065300.0,2026-06-11,202.0,8065300.0,-28.873239436619713,-21.705426356589154,-34.41558441558441,-72.13793103448276,-31.756756756756754,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KOTA,82.0,86.0,-4.651162790697672,85.0,87.0,79.0,68927100.0,2026-06-11,82.0,68927100.0,-39.70588235294118,38.98305084745763,86.36363636363636,382.35294117647055,34.42622950819671,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KPIG,83.0,84.0,-1.1904761904761862,84.0,85.0,80.0,67088300.0,2026-06-11,83.0,67088300.0,-18.627450980392158,-20.192307692307686,-38.51851851851852,-45.751633986928105,-47.13375796178344,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KRAS,195.0,192.0,1.5625,193.0,199.0,182.0,7300800.0,2026-06-11,195.0,7300800.0,-26.136363636363637,-33.673469387755105,-49.74226804123711,-9.722222222222221,-42.64705882352941,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KREN,12.0,13.0,-7.692307692307687,14.0,14.0,12.0,11793400.0,2026-06-11,12.0,11793400.0,-25.0,-29.411764705882348,-36.8421052631579,33.33333333333333,-40.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KRYA,56.0,57.0,-1.7543859649122862,57.0,59.0,54.0,31856000.0,2026-06-11,56.0,31856000.0,-27.27272727272727,-12.5,-72.81553398058253,-34.883720930232556,-63.87096774193548,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KSIX,338.0,350.0,-3.4285714285714253,370.0,370.0,334.0,32800.0,2026-06-11,338.0,32800.0,3.0487804878048808,9.740259740259738,-11.518324607329845,67.32673267326732,-23.529411764705888,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
KUAS,91.0,86.0,5.813953488372103,86.0,94.0,86.0,56833500.0,2026-06-11,91.0,56833500.0,-16.730345305587647,30.182140692582337,23.239086194554794,83.13502300981155,15.536650022293564,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LABA,82.0,87.0,-5.747126436781613,89.0,89.0,81.0,7775400.0,2026-06-11,82.0,7775400.0,-32.231404958677686,-25.454545454545453,-59.4059405940594,-43.05555555555556,-49.382716049382715,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LABS,138.0,139.0,-0.7194244604316502,140.0,144.0,137.0,1545600.0,2026-06-11,138.0,1545600.0,-21.590909090909093,-6.122448979591832,-3.4965034965035002,3.759398496240607,1.4705882352941124,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LAJU,56.0,56.0,0.0,57.0,61.0,54.0,18371500.0,2026-06-11,56.0,18371500.0,-29.11392405063291,-22.22222222222222,-26.315789473684216,12.00000000000001,-27.27272727272727,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LAND,52.0,54.0,-3.703703703703709,54.0,56.0,51.0,23036800.0,2026-06-11,52.0,23036800.0,-37.34939759036144,-11.864406779661019,33.33333333333333,136.36363636363637,-5.454545454545457,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LAPD,65.0,59.0,10.169491525423723,61.0,68.0,57.0,54783400.0,2026-06-11,65.0,54783400.0,-21.68674698795181,-26.136363636363637,-65.96858638743454,140.74074074074073,-58.06451612903225,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LCGP,114.0,114.0,0.0,114.0,114.0,114.0,0.0,2026-06-11,114.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LCKM,153.0,123.0,24.390243902439025,125.0,155.0,115.0,476904100.0,2026-06-11,153.0,476904100.0,40.36697247706422,-19.047619047619047,-45.74468085106383,-29.81651376146789,-42.91044776119403,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LEAD,90.0,92.0,-2.1739130434782594,92.0,96.0,87.0,16212400.0,2026-06-11,90.0,16212400.0,-26.82926829268293,-32.83582089552238,7.14285714285714,13.924050632911399,-56.310679611650485,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LFLO,468.0,472.0,-0.8474576271186418,460.0,470.0,434.0,17700.0,2026-06-11,468.0,17700.0,-20.526987635823325,-15.559923816068332,-36.528263615273325,55.54750650598636,-28.89256866047597,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LIFE,6000.0,6050.0,-0.8264462809917328,6050.0,6050.0,5800.0,1400.0,2026-06-11,6000.0,1400.0,-12.08791208791209,-11.900570961444522,-26.31683915070323,-1.1674434877726125,-22.56228102480956,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LINK,1180.0,1240.0,-4.8387096774193505,1240.0,1350.0,1160.0,19600.0,2026-06-11,1180.0,19600.0,-26.249999999999996,-41.0,-75.31380753138075,-29.970326409495552,-70.71960297766749,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LION,322.0,354.0,-9.039548022598876,388.0,388.0,322.0,137900.0,2026-06-11,322.0,137900.0,-19.499999999999996,-13.903743315508022,-26.48401826484018,-15.027775256663123,-39.81308411214953,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LIVE,224.0,216.0,3.703703703703698,220.0,228.0,216.0,1904200.0,2026-06-11,224.0,1904200.0,0.0,12.00000000000001,4.672897196261672,47.36842105263157,-1.7543859649122862,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LMAS,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LMAX,74.0,77.0,-3.8961038961038974,80.0,84.0,72.0,2217700.0,2026-06-11,74.0,2217700.0,-51.63398692810457,-50.9933774834437,-32.11009174311926,72.09302325581395,-59.34065934065934,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LMPI,130.0,133.0,-2.2556390977443663,137.0,137.0,128.0,136800.0,2026-06-11,130.0,136800.0,-20.24539877300614,-10.344827586206895,-7.801418439716312,-10.344827586206895,-6.474820143884896,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LMSH,256.0,256.0,0.0,256.0,256.0,256.0,0.0,2026-06-11,256.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LOPI,60.0,65.0,-7.692307692307687,65.0,65.0,59.0,2528400.0,2026-06-11,60.0,2528400.0,-49.152542372881356,-41.17647058823529,-64.07185628742515,57.89473684210527,-66.4804469273743,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LPCK,520.0,510.0,1.9607843137254832,525.0,525.0,496.0,332800.0,2026-06-11,520.0,332800.0,-12.605042016806722,-25.179856115107913,-11.864406779661019,8.333333333333325,-12.605042016806722,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LPGI,660.0,640.0,3.125,685.0,685.0,630.0,14600.0,2026-06-11,660.0,14600.0,-5.035971223021585,7.152943330855366,-8.883555090428107,50.158272154508566,-5.675227718369358,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LPIN,390.0,384.0,1.5625,392.0,392.0,382.0,42700.0,2026-06-11,390.0,42700.0,-4.878048780487809,-2.720088081971539,-4.449507930128882,11.973236164718282,-3.592549611907714,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LPKR,61.0,64.0,-4.6875,63.0,66.0,59.0,103132200.0,2026-06-11,61.0,103132200.0,-23.750000000000004,-29.06976744186046,-30.681818181818176,-28.235294117647058,-28.235294117647058,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LPLI,240.0,240.0,0.0,240.0,248.0,226.0,24000.0,2026-06-11,240.0,24000.0,-16.666666666666664,-19.463087248322154,-46.666666666666664,-7.692307692307687,-36.170212765957444,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LPPF,1540.0,1540.0,0.0,1545.0,1560.0,1525.0,1393900.0,2026-06-11,1540.0,1393900.0,-6.666666666666665,-2.8675510491471434,5.226817671313833,3.0793363339528312,0.72995136877958,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LPPS,66.0,68.0,-2.941176470588236,69.0,73.0,64.0,2614000.0,2026-06-11,66.0,2614000.0,-20.481927710843372,-13.157894736842103,-44.53781512605042,15.789473684210531,-40.54054054054054,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LRNA,174.0,173.0,0.5780346820809301,175.0,196.0,160.0,692600.0,2026-06-11,174.0,692600.0,-13.861386138613863,-0.5714285714285672,-24.347826086956527,27.00729927007299,-41.21621621621622,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LSIP,1195.0,1200.0,-0.4166666666666652,1220.0,1235.0,1185.0,9404900.0,2026-06-11,1195.0,9404900.0,-20.598006644518275,-9.469696969696972,-9.469696969696972,-2.660348408385771,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LTLS,710.0,710.0,0.0,705.0,715.0,705.0,24400.0,2026-06-11,710.0,24400.0,-9.153308087901834,-5.681455344588338,-13.906910307363251,-18.187784712928913,-14.404562032932855,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LUCK,99.0,102.0,-2.941176470588236,104.0,104.0,96.0,4328800.0,2026-06-11,99.0,4328800.0,-11.607142857142861,-4.807692307692313,-20.161290322580648,39.43661971830985,-29.28571428571428,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
LUCY,1365.0,1245.0,9.63855421686748,1245.0,1365.0,1145.0,2066600.0,2026-06-11,1365.0,2066600.0,-13.057324840764329,-40.39301310043668,488.36206896551727,1187.735849056604,135.3448275862069,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MABA,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAGP,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAHA,129.0,131.0,-1.526717557251911,131.0,133.0,125.0,2438300.0,2026-06-11,129.0,2438300.0,-6.181818181818177,6.6115702479338845,-1.58932740815102,-13.131313131313128,-21.818181818181813,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAIN,670.0,660.0,1.5151515151515138,665.0,680.0,650.0,3072400.0,2026-06-11,670.0,3072400.0,-15.582670810959376,-14.075219093992208,-5.651216476932497,6.928616424584133,-19.355512927950535,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MANG,42.0,42.0,0.0,42.0,43.0,40.0,3987400.0,2026-06-11,42.0,3987400.0,-19.23076923076923,-17.647058823529417,-39.13043478260869,27.27272727272727,-31.147540983606557,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAPA,565.0,550.0,2.7272727272727337,550.0,575.0,545.0,15871400.0,2026-06-11,565.0,15871400.0,-8.130081300813007,-3.4188034188034178,-22.06896551724138,-13.908917528999487,-18.11594202898551,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAPB,1200.0,1225.0,-2.0408163265306145,1200.0,1200.0,1200.0,500.0,2026-06-11,1200.0,500.0,-19.999999999999996,-21.052631578947366,-25.92592592592593,-22.829581993569136,-21.052631578947366,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAPI,1485.0,1490.0,-0.3355704697986628,1495.0,1505.0,1485.0,101242500.0,2026-06-11,1485.0,101242500.0,0.6779661016949046,32.00000000000001,21.224489795918377,18.823184445558816,25.847457627118644,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MARI,24.0,24.0,0.0,24.0,24.0,23.0,555000.0,2026-06-11,24.0,555000.0,-14.28571428571429,-17.24137931034483,-27.27272727272727,-52.0,-22.580645161290324,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MARK,790.0,795.0,-0.6289308176100628,795.0,800.0,780.0,17673600.0,2026-06-11,790.0,17673600.0,-2.7782941809586403,12.129029608846631,1.9354838709677358,22.31701272418767,2.5570404682169645,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MASB,3350.0,3340.0,0.29940119760478723,3330.0,3350.0,3330.0,10100.0,2026-06-11,3350.0,10100.0,2.7607361963190247,5.6782334384858135,6.687898089171984,2.7607361963190247,-8.21917808219178,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAXI,50.0,50.0,0.0,50.0,50.0,50.0,636300.0,2026-06-11,50.0,636300.0,0.0,0.0,-7.4074074074074066,0.0,-3.8461538461538436,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MAYA,180.0,181.0,-0.5524861878453025,181.0,187.0,179.0,806500.0,2026-06-11,180.0,806500.0,-7.216494845360821,-5.263157894736848,-25.0,-3.7433155080213942,-22.413793103448278,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MBAP,1340.0,1310.0,2.2900763358778553,1365.0,1365.0,1305.0,23900.0,2026-06-11,1340.0,23900.0,-18.541033434650455,-23.863636363636363,-15.987460815047017,-22.31884057971014,-15.987460815047017,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MBMA,448.0,472.0,-5.0847457627118615,468.0,478.0,442.0,161354500.0,2026-06-11,448.0,161354500.0,-23.418803418803414,-32.12121212121212,-16.26168224299065,-1.7543859649122862,-27.74193548387097,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MBSS,2390.0,2250.0,6.222222222222218,2210.0,2460.0,2210.0,1592000.0,2026-06-11,2390.0,1592000.0,4.366812227074246,49.84326018808778,64.82758620689654,30.601092896174855,-34.52054794520548,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MBTO,103.0,104.0,-0.9615384615384581,105.0,105.0,95.0,193300.0,2026-06-11,103.0,193300.0,-8.03571428571429,-10.434782608695647,-43.715846994535525,9.57446808510638,-44.02173913043478,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MCAS,180.0,186.0,-3.2258064516129004,186.0,242.0,166.0,1983400.0,2026-06-11,180.0,1983400.0,-42.675159235668794,-60.86956521739131,-73.13432835820896,-87.41258741258741,-68.69565217391305,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MCOL,3290.0,3390.0,-2.9498525073746285,3390.0,3420.0,3290.0,164300.0,2026-06-11,3290.0,164300.0,-13.693040877615648,-13.90773874227781,-7.954546929292117,-23.828662423118374,-6.461922553772537,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MCOR,63.0,65.0,-3.076923076923077,66.0,66.0,61.0,19413600.0,2026-06-11,63.0,19413600.0,-9.999999999999998,-7.352941176470584,-16.000000000000004,-7.352941176470584,-16.000000000000004,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MDIA,68.0,69.0,-1.449275362318836,69.0,69.0,63.0,42961000.0,2026-06-11,68.0,42961000.0,-40.35087719298246,23.636363636363633,41.66666666666667,161.53846153846155,-28.421052631578945,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MDIY,850.0,820.0,3.658536585365857,820.0,850.0,820.0,450500.0,2026-06-11,850.0,450500.0,4.294478527607359,-4.49438202247191,-18.26923076923077,-46.20253164556962,-15.000000000000002,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MDKA,2470.0,2660.0,-7.14285714285714,2600.0,2650.0,2470.0,97738200.0,2026-06-11,2470.0,97738200.0,-9.523809523809524,-25.82582582582582,10.762331838565032,10.762331838565032,6.008583690987135,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MDKI,173.0,169.0,2.3668639053254337,176.0,176.0,170.0,366100.0,2026-06-11,173.0,366100.0,-4.600514536822198,-3.5909942406609496,-21.45990815895129,16.80321163996963,-14.853731603331145,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MDLA,196.0,200.0,-2.0000000000000018,200.0,204.0,195.0,854700.0,2026-06-11,196.0,854700.0,-5.104821222916867,-1.5238778064230796,-19.70408223416338,5.624311790096925,-20.920687273494476,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MDLN,50.0,50.0,0.0,50.0,50.0,50.0,183500.0,2026-06-11,50.0,183500.0,-3.8461538461538436,-5.660377358490565,-19.354838709677423,-1.9607843137254943,-19.354838709677423,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MDRN,29.0,31.0,-6.451612903225811,31.0,31.0,28.0,896900.0,2026-06-11,29.0,896900.0,-30.952380952380953,-43.13725490196079,-29.268292682926834,314.28571428571433,-39.583333333333336,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MEDC,1215.0,1195.0,1.673640167364021,1210.0,1300.0,1205.0,120294300.0,2026-06-11,1215.0,120294300.0,-22.611464968152863,-28.106508875739642,-7.954545454545459,-9.682633174895983,-16.206896551724135,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MEDS,69.0,70.0,-1.4285714285714235,73.0,76.0,66.0,47568300.0,2026-06-11,69.0,47568300.0,-34.905660377358494,21.052631578947366,-28.125,37.999999999999986,-4.1666666666666625,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
MEGA,1990.0,1970.0,1.0152284263959421,1975.0,1990.0,1835.0,362900.0,2026-06-11,1990.0,362900.0,0.75949367088608,6.193087685994136,24.480113670204307,20.125126410037474,25.23683450588965,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
